ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0060688,regulation of morphogenesis of a branching structure,11/791,55/18860,0.2,4.768647281921618,5.856129628091079,1.4551580463948036e-5,0.0013311601168145039,0.0010415174469813092,WNT2/GDNF/SOX9/LGR4/SMO/VEGFA/FGF10/AGT/NTN4/FGFR2/ESR1,11
GO:0001523,retinoid metabolic process,14/791,87/18860,0.16091954022988506,3.8368426406265894,5.548921047014866,1.4610293965037236e-5,0.0013311601168145039,0.0010415174469813092,CRABP2/PNPLA2/DHRS3/ALDH1A3/HSD17B6/ADH1B/ADH1A/ADH1C/PLB1/ABCA4/RBP1/ADH6/LIPE/AKR1B10,14
GO:0008217,regulation of blood pressure,23/791,203/18860,0.11330049261083744,2.701450430645252,5.099492146808671,1.5079270516376575e-5,0.0013489092898285955,0.001055404636906969,KCNK6/OXTR/ABCC9/AGTRAP/ABAT/CORIN/ACTA2/LEP/ANPEP/POSTN/CORO2B/ADM2/DDAH1/BDKRB1/GCH1/PPARG/AGT/IER3/ARHGAP42/ADORA1/HSD11B2/PTGS2/WNK4,23
GO:0034762,regulation of transmembrane transport,39/791,450/18860,0.08666666666666667,2.0664138221660346,4.790552910230893,1.5790423443200767e-5,0.0013873014882240674,0.0010854432054846843,CACNB2/KLF15/STOM/ACSL1/IRS2/TRPC6/PRKAG2/NR4A3/ABCC9/PIK3R1/PRKCE/LEP/DMD/CLIC2/FGF13/P2RX7/ANK2/TRIB3/NEDD4L/BDKRB1/STIM2/CNIH3/THBS1/AGT/UBASH3B/SCN1B/SORBS1/KCNS1/KCNE3/AKAP7/PER2/TMC2/NGF/RGS4/KCNS3/ENPP1/SLC7A5/JPH2/WNK4,39
GO:0070252,actin-mediated cell contraction,17/791,124/18860,0.13709677419354838,3.2688307980914315,5.303407831726152,1.665963495184492e-5,0.0014379895432118774,0.0011251022164154548,CACNB2/PDPN/SCN7A/ABCC9/SGCD/ACTA2/ATP2A2/FGF13/ANK2/NEDD4L/SCN1B/KCNE3/STC1/CACNA1G/KCND3/ADORA1/PKP2,17
GO:0001932,regulation of protein phosphorylation,35/791,387/18860,0.09043927648578812,2.156365049964556,4.8090826111091705,1.751856494279377e-5,0.0014860575779059543,0.0011627112884899603,DUSP1/ADARB1/ERRFI1/SYNPO2/CDKN1A/RAP2B/ARHGEF2/NEK10/LIF/NEDD9/RSPO1/WARS1/LEP/FAM20A/PKIA/RASSF2/ENPP2/SMO/TRIB3/PRR5L/VEGFA/IL34/FGF10/AGT/ADCY8/MMD/NRG1/IL12A/TNFSF15/GPRC5B/SFRP2/IL31RA/DIRAS3/FGF1/CLSPN,35
GO:0006936,muscle contraction,34/791,372/18860,0.0913978494623656,2.1792205320609543,4.806202323819632,1.8504122459770973e-5,0.001543055635628359,0.0012073073298016494,CACNB2/LMOD1/SCN7A/OXTR/ABCC9/ABAT/APBB2/SGCD/ACTA2/DMD/ATP2A2/GDNF/CLIC2/ADRA1B/FGF13/TRPA1/BDKRB2/ITGA2/ANK2/NEDD4L/DDIT3/SCN1B/KCNE3/STC1/CACNA1G/ADRA2A/ARHGAP42/KCND3/KCND2/ADORA1/PKP2/CKMT2/HTR2A/JPH2,34
GO:0007517,muscle organ development,34/791,373/18860,0.09115281501340483,2.173378117765885,4.788943278621451,1.9565121638322912e-5,0.0016043399743424789,0.001255257014585033,ADARB1/WNT2/LAMA2/COL11A1/ITGA11/FER1L6/ATF3/CITED2/ABCC9/KLF5/SGCD/CFLAR/LIF/MAFF/NEGR1/S1PR1/DMD/TAGLN/SAP30/SMO/TGFB2/CDON/NR4A1/NRG1/EGR2/FGFR2/MYOZ2/EGR3/HLF/MSTN/PKP2/RCAN1/DLL4/JPH2,34
GO:2000146,negative regulation of cell motility,36/791,406/18860,0.08866995073891626,2.114178597896284,4.748463276388347,2.0446288630835866e-5,0.0016160081434768768,0.0012643863458910863,DUSP1/CXCL12/ADARB1/CCN3/GDF15/CITED2/RAP2B/FOXO3/NEDD9/ING2/ALOX15B/DUSP10/NF2/ROBO1/RHOB/APOD/KANK1/SAP30/MCTP1/DNAI3/SPINT2/THBS1/SEMA6D/PPARG/TNFAIP6/STC1/FRMD5/RGCC/SFRP2/EPHA4/HMOX1/NAV3/ADORA1/CYP19A1/ACVR1C/DLL4,36
GO:0046660,female sex differentiation,17/791,126/18860,0.1349206349206349,3.2169445949471234,5.224026450330377,2.0612641333895467e-5,0.0016160081434768768,0.0012643863458910863,ADAMTS1/PTX3/INHBB/LHFPL2/FST/FOXO3/LEP/VEGFA/FGF10/TNFAIP6/DMC1/MERTK/LFNG/ANG/CYP19A1/ESR1/LHCGR,17
GO:0001508,action potential,21/791,179/18860,0.11731843575418995,2.7972511988925692,5.05493703487712,2.0692787203057566e-5,0.0016160081434768768,0.0012643863458910863,CACNB2/TBX18/USP53/SCN7A/ABCC9/DMD/ATP2A2/FGF13/TRPA1/ANK2/NEDD4L/SCN1B/KCNS1/KCNE3/CACNA1G/AKAP7/KCND3/KCND2/KCNS3/KCNA3/PKP2,21
GO:0006935,chemotaxis,40/791,474/18860,0.08438818565400844,2.012087460726421,4.669217453021692,2.2798346673139706e-5,0.0017371429810112001,0.0013591638599824473,DUSP1/VCAM1/CXCL12/PLXNA4/CCN3/AMOT/FLRT3/DAPK2/NEDD9/S1PR1/SEMA3A/GDNF/ROBO1/HMGB2/ENPP2/ITGA2/VEGFA/TGFB2/THBS1/SEMA6D/IL34/TYMP/FGF10/RAC3/NRP2/TNFAIP6/CCN1/NR4A1/NRG1/IL12A/ACKR4/CH25H/EGR3/FGF1/CYP19A1/MSTN/CCL7/LSP1/ACKR2/CCL11,40
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,13/791,79/18860,0.16455696202531644,3.9235705484165213,5.448140270177306,2.2950059708481302e-5,0.0017371429810112001,0.0013591638599824473,ERRFI1/RAP2B/ARHGEF2/LIF/NEDD9/ENPP2/VEGFA/FGF10/NRG1/IL12A/GPRC5B/SFRP2/IL31RA,13
GO:0036294,cellular response to decreased oxygen levels,20/791,167/18860,0.11976047904191617,2.8554774143243224,5.039122521483103,2.3935858435017535e-5,0.0017843094469740344,0.0013960675326452811,TRPC6/CBS/LOC102724560/CITED2/FOXO3/AQP3/HIGD1A/CFLAR/PRKCE/DDAH1/VEGFA/PPARG/STC1/FGFR2/RGCC/EPHA4/KCND2/MSTN/PTGS2/STC2,20
GO:0016101,diterpenoid metabolic process,14/791,91/18860,0.15384615384615385,3.668190216862784,5.338231817931048,2.4711611912199087e-5,0.0017968509893877306,0.0014058802028649833,CRABP2/PNPLA2/DHRS3/ALDH1A3/HSD17B6/ADH1B/ADH1A/ADH1C/PLB1/ABCA4/RBP1/ADH6/LIPE/AKR1B10,14
GO:0042330,taxis,40/791,476/18860,0.08403361344537816,2.0036333117317726,4.6402251258091205,2.5094384268006467e-5,0.0017968509893877306,0.0014058802028649833,DUSP1/VCAM1/CXCL12/PLXNA4/CCN3/AMOT/FLRT3/DAPK2/NEDD9/S1PR1/SEMA3A/GDNF/ROBO1/HMGB2/ENPP2/ITGA2/VEGFA/TGFB2/THBS1/SEMA6D/IL34/TYMP/FGF10/RAC3/NRP2/TNFAIP6/CCN1/NR4A1/NRG1/IL12A/ACKR4/CH25H/EGR3/FGF1/CYP19A1/MSTN/CCL7/LSP1/ACKR2/CCL11,40
GO:0030282,bone mineralization,17/791,128/18860,0.1328125,3.166679835651075,5.14621782676465,2.537931738542478e-5,0.0017968509893877306,0.0014058802028649833,GPM6B/FBN2/TMEM119/TENT5A/LEP/PKDCC/S1PR1/P2RX7/SOX9/LGR4/AXIN2/RSPO2/CCN1/FGFR2/SLC24A3/TFAP2A/ENPP1,17
GO:0050767,regulation of neurogenesis,34/791,378/18860,0.08994708994708994,2.1446297299647488,4.703454551259579,2.57529922725956e-5,0.0017968509893877306,0.0014058802028649833,CXCL12/WNT2/IGDCC4/TRPC6/DAAM2/CRABP2/EPHB2/LIF/RND2/NEGR1/DUSP10/NF2/ROBO1/FGF13/ULK2/HMGB2/SMO/TENM4/VEGFA/CDON/SEMA6D/IL34/EGR2/ZNF365/CDH4/EPHA4/PER2/PRKCH/NGF/SLC7A5/DLL4/CCL11/BRINP1/SORL1,34
GO:0097191,extrinsic apoptotic signaling pathway,25/791,239/18860,0.10460251046025104,2.494062385942269,4.8634750886294045,2.5930719262992052e-5,0.0017968509893877306,0.0014058802028649833,SORT1/ATF3/ARHGEF2/GCLM/FOXO3/CFLAR/PIK3R1/GDNF/FAIM2/P2RX7/HMGB2/BRCA1/UNC5B/TNFSF10/TGFB2/THBS1/FGF10/AGT/G0S2/NRG1/IL12A/TNFSF15/SFRP2/HMOX1/NGF,25
GO:1905330,regulation of morphogenesis of an epithelium,12/791,69/18860,0.17391304347826086,4.1466498103666245,5.478712679085945,2.6597119817734154e-5,0.0017968509893877306,0.0014058802028649833,WNT2/LIF/GDNF/SOX9/LGR4/SMO/VEGFA/FGF10/AGT/NTN4/FGF1/ESR1,12
GO:0010749,regulation of nitric oxide mediated signal transduction,5/791,10/18860,0.5,11.921618204804046,7.227894856525337,2.7082142129245262e-5,0.0017968509893877306,0.0014058802028649833,CBS/LOC102724560/VEGFA/THBS1/GUCY1A2,5
GO:0060485,mesenchyme development,32/791,347/18860,0.09221902017291066,2.1987998994451265,4.715780124778789,2.7136192145152693e-5,0.0017968509893877306,0.0014058802028649833,PDPN/SOX4/WNT2/COL1A1/TGFBR2/CITED2/SLC39A10/ACTA2/SEMA3A/GDNF/ROBO1/SOX9/SMO/AXIN2/VEGFA/TGFB2/SEMA6D/FGF10/AGT/NRP2/FRZB/MSX2/NRG1/FGFR2/ADAMTS5/ACTG2/FAM83D/RGCC/SFRP2/EPHA4/TMEM100/GCNT2,32
GO:0060048,cardiac muscle contraction,19/791,155/18860,0.12258064516129032,2.922719301822927,5.029020338444027,2.7391021179691016e-5,0.0017968509893877306,0.0014058802028649833,CACNB2/SCN7A/ABCC9/SGCD/DMD/ATP2A2/CLIC2/ADRA1B/FGF13/ANK2/NEDD4L/SCN1B/KCNE3/STC1/CACNA1G/KCND3/ADORA1/PKP2/JPH2,19
GO:0031214,biomineral tissue development,21/791,183/18860,0.11475409836065574,2.7361090961845353,4.937754700142945,2.8907757176282908e-5,0.0018470930559391157,0.0014451902664889486,COL1A1/GPM6B/FBN2/TMEM119/TENT5A/LEP/PKDCC/S1PR1/FAM20A/P2RX7/SOX9/LGR4/AXIN2/CDON/RSPO2/CCN1/MSX2/FGFR2/SLC24A3/TFAP2A/ENPP1,21
GO:0071453,cellular response to oxygen levels,21/791,183/18860,0.11475409836065574,2.7361090961845353,4.937754700142945,2.8907757176282908e-5,0.0018470930559391157,0.0014451902664889486,FOXO1/TRPC6/CBS/LOC102724560/CITED2/FOXO3/AQP3/HIGD1A/CFLAR/PRKCE/DDAH1/VEGFA/PPARG/STC1/FGFR2/RGCC/EPHA4/KCND2/MSTN/PTGS2/STC2,21
GO:0038065,collagen-activated signaling pathway,6/791,16/18860,0.375,8.941213653603034,6.64876276625351,2.9794428049824765e-5,0.001879340846219716,0.0014704213681269794,COL1A1/ITGA11/COL4A1/ITGA2/UBASH3B/COL4A3,6
GO:0061138,morphogenesis of a branching epithelium,22/791,199/18860,0.11055276381909548,2.6359356834742615,4.854067600687922,3.361459738901196e-5,0.0020934660652397324,0.0016379557981561193,WNT2/TGFBR2/COL4A1/GDNF/SOX9/LGR4/SMO/SPINT2/VEGFA/GDF7/FZD5/FGF10/AGT/NTN4/RSPO2/MSX2/FGFR2/SFRP2/FGF1/ESR1/DLL4/CCL11,22
GO:0060135,maternal process involved in female pregnancy,11/791,60/18860,0.18333333333333332,4.37126000842815,5.472294510374673,3.4432074527202055e-5,0.0021175725834229266,0.001656817059815499,CBS/LOC102724560/CITED2/LIF/STC1/PRDM1/STOX2/PTGS2/STC2/ESR1/TPPP3,11
GO:0010634,positive regulation of epithelial cell migration,10/791,50/18860,0.2,4.768647281921618,5.58285836350309,3.558713887071515e-5,0.0021507932229050857,0.001682809331656803,IRS2/TGFBR2/PRKCE/SOX9/ENPP2/ITGA2/JUN/TGFB2/FGF10/PLCG2,10
GO:0045926,negative regulation of growth,24/791,229/18860,0.10480349344978165,2.498854470875957,4.774629082317667,3.62318865680327e-5,0.0021507932229050857,0.001682809331656803,MT2A/CCN3/CDKN1A/GDF15/MT1E/JADE1/WFDC1/ALOX15B/DUSP10/FGF13/MT1X/ULK2/MT1M/BRCA1/BDKRB1/TGFB2/SEMA6D/FRZB/PI16/SFRP2/MSTN/RGS4/STC2/ENPP1,24
GO:0110053,regulation of actin filament organization,27/791,274/18860,0.09854014598540146,2.349515996567221,4.708047815286068,3.628370680917116e-5,0.0021507932229050857,0.001682809331656803,CXCL12/SYNPO2/CDC42EP3/AMOT/DAAM2/LMOD1/ARHGAP28/WASF3/MYADM/PIK3R1/PRKCE/S1PR1/NF2/CORO2B/CCN2/CARMIL1/KANK1/DNAI3/SSH2/CYFIP2/MTSS1/SPTBN4/CRACD/PAK3/RGCC/RGS4/CCL11,27
GO:0010810,regulation of cell-substrate adhesion,24/791,230/18860,0.10434782608695652,2.4879898862199745,4.750485348415677,3.888557538280931e-5,0.00226867337762271,0.0017750403384609004,PDPN/COL1A1/FAM107A/PLPP3/GPM6B/MYADM/PIK3R1/NEDD9/PRKCE/NID1/NF2/POSTN/CORO2B/CARMIL1/APOD/LIMS2/KANK1/COL8A1/VEGFA/THBS1/RAC3/CCN1/PKP2/GCNT2,24
GO:0001773,myeloid dendritic cell activation,8/791,32/18860,0.25,5.960809102402023,5.876326562070913,3.964985050863546e-5,0.00226867337762271,0.0017750403384609004,TGFBR2/STARD7/CAMK4/BATF3/IRF4/TSPAN32/BATF2/CD37,8
GO:0050807,regulation of synapse organization,30/791,322/18860,0.09316770186335403,2.2214195412678346,4.625320952030944,3.9655672860884766e-5,0.00226867337762271,0.0017750403384609004,SPARCL1/AMOT/PDLIM5/EPHB2/FLRT3/LRRC15/TUBA1A/RPS6KA5/NEDD9/NEGR1/EPHB3/TUBB/SLC7A11/LRRTM2/RHOB/CTTNBP2/NEDD4L/SLITRK6/CYFIP2/RAC3/NRP2/PLPPR4/PAK3/EPHA4/LZTS1/RTN4RL2/PPFIA2/COLQ/ELMO1/LRRN3,30
GO:0032890,regulation of organic acid transport,12/791,72/18860,0.16666666666666666,3.9738727349346816,5.289673479080148,4.1313171594254494e-5,0.0023117864174560217,0.001808772556404936,ACSL1/IRS2/ABAT/PLA2G4A/LEP/SLC38A2/P2RX7/THBS1/PER2/ADORA1/RGS4/SLC7A5,12
GO:0060537,muscle tissue development,38/791,453/18860,0.08388520971302428,2.0000948864571906,4.507952327194016,4.1349025352871935e-5,0.0023117864174560217,0.001808772556404936,WNT2/COL11A1/TBX18/PDLIM5/FER1L6/ATF3/CITED2/ABCC9/KLF5/SGCD/CFLAR/MAFF/S1PR1/DMD/SOX9/SAP30/SMO/ITGA8/TENM4/VEGFA/TGFB2/CDON/ALPK3/MSX2/NR4A1/NRG1/PI16/EGR2/CACNA1G/FGFR2/MYOZ2/HLF/MSTN/RGS4/PKP2/RCAN1/DLL4/JPH2,38
GO:0001890,placenta development,19/791,160/18860,0.11875,2.8313843236409606,4.867424160571524,4.272183511915403e-5,0.00236170144703638,0.0018478267419366797,WNT2/CITED2/FBN2/LIF/LEP/SPINT2/FZD5/PPARG/VASH2/CCN1/STC1/PRDM1/FGFR2/ANG/E2F7/STOX2/PTGS2/STC2/TPPP3,19
GO:0021783,preganglionic parasympathetic fiber development,6/791,17/18860,0.35294117647058826,8.415259909273445,6.399651543468649,4.441497842775895e-5,0.002425438898775393,0.001897695775100901,ADARB1/PLXNA4/SEMA3A/NRP2/EGR2/TFAP2A,6
GO:0030048,actin filament-based movement,18/791,147/18860,0.12244897959183673,2.91957996852344,4.8884781786830604,4.486076011962617e-5,0.002425438898775393,0.001897695775100901,CACNB2/PDPN/SUN2/SCN7A/ABCC9/SGCD/ACTA2/ATP2A2/FGF13/ANK2/NEDD4L/SCN1B/KCNE3/STC1/CACNA1G/KCND3/ADORA1/PKP2,18
GO:0003007,heart morphogenesis,27/791,278/18860,0.09712230215827339,2.3157100110051028,4.623989745832194,4.670542190499383e-5,0.00247086748142548,0.0019332397046583185,ADAMTS1/SOX4/WNT2/COL11A1/TGFBR2/CITED2/ABCC9/DHRS3/S1PR1/ROBO1/MICAL2/SOX9/SMO/AXIN2/JUN/VEGFA/TGFB2/NRP2/CCN1/MSX2/NRG1/FGFR2/ADAMTS5/SFRP2/TMEM100/PKP2/DLL4,27
GO:0048762,mesenchymal cell differentiation,27/791,278/18860,0.09712230215827339,2.3157100110051028,4.623989745832194,4.670542190499383e-5,0.00247086748142548,0.0019332397046583185,PDPN/WNT2/COL1A1/TGFBR2/CITED2/SLC39A10/SEMA3A/GDNF/SOX9/SMO/AXIN2/VEGFA/TGFB2/SEMA6D/FGF10/AGT/NRP2/FRZB/MSX2/NRG1/FGFR2/FAM83D/RGCC/SFRP2/EPHA4/TMEM100/GCNT2,27
GO:0021561,facial nerve development,5/791,11/18860,0.45454545454545453,10.83783473164004,6.8286086031302755,4.793440188749747e-5,0.0024824974451209216,0.0019423391435188725,ADARB1/PLXNA4/SEMA3A/NRP2/EGR2,5
GO:0021610,facial nerve morphogenesis,5/791,11/18860,0.45454545454545453,10.83783473164004,6.8286086031302755,4.793440188749747e-5,0.0024824974451209216,0.0019423391435188725,ADARB1/PLXNA4/SEMA3A/NRP2/EGR2,5
GO:0043410,positive regulation of MAPK cascade,39/791,474/18860,0.08227848101265822,1.9617852742082607,4.437150703526377,5.0249862038482256e-5,0.0025158133316129975,0.001968405937892326,GDF15/C1QTNF1/NEK10/NKD1/CFLAR/LIF/PRKCE/GPR37/ACTA2/LEP/SEMA3A/BMPER/GADD45B/ROBO1/ADRA1B/TNIK/CCN2/RASSF2/P2RX7/NAMPT/JUN/VEGFA/TGFB2/CDON/THBS1/IL34/FGF10/NRG1/ADRA2A/FGFR2/EPHA4/ADORA1/FGF1/NGF/NRK/PLCG2/GCNT2/GADD45G/HTR2A,39
GO:0018108,peptidyl-tyrosine phosphorylation,16/791,122/18860,0.13114754098360656,3.1269818242108975,4.931313237250377,5.092652984484566e-5,0.0025158133316129975,0.001968405937892326,ERRFI1/RAP2B/ARHGEF2/EPHB2/LIF/NEDD9/PKDCC/ENPP2/VEGFA/FGF10/NRG1/IL12A/GPRC5B/FGFR2/SFRP2/IL31RA,16
GO:0040013,negative regulation of locomotion,36/791,424/18860,0.08490566037735849,2.024425732891253,4.463860055314772,5.1021149133307406e-5,0.0025158133316129975,0.001968405937892326,DUSP1/CXCL12/ADARB1/CCN3/GDF15/CITED2/RAP2B/FOXO3/NEDD9/ING2/ALOX15B/DUSP10/NF2/ROBO1/RHOB/APOD/KANK1/SAP30/MCTP1/DNAI3/SPINT2/THBS1/SEMA6D/PPARG/TNFAIP6/STC1/FRMD5/RGCC/SFRP2/EPHA4/HMOX1/NAV3/ADORA1/CYP19A1/ACVR1C/DLL4,36
GO:0030336,negative regulation of cell migration,34/791,391/18860,0.08695652173913043,2.0733249051833123,4.487230798768074,5.1066504655038483e-5,0.0025158133316129975,0.001968405937892326,DUSP1/CXCL12/ADARB1/CCN3/GDF15/CITED2/RAP2B/FOXO3/NEDD9/ING2/ALOX15B/DUSP10/NF2/ROBO1/RHOB/APOD/KANK1/SAP30/MCTP1/DNAI3/THBS1/SEMA6D/PPARG/TNFAIP6/STC1/RGCC/SFRP2/EPHA4/HMOX1/NAV3/ADORA1/CYP19A1/ACVR1C/DLL4,34
GO:0003205,cardiac chamber development,20/791,176/18860,0.11363636363636363,2.70945868291001,4.7671687570117935,5.1134417309207266e-5,0.0025158133316129975,0.001968405937892326,ADAMTS1/SOX4/WNT2/COL11A1/TGFBR2/CITED2/DHRS3/ROBO1/SMO/ANK2/TGFB2/NRP2/CCN1/MSX2/NRG1/PRDM1/FGFR2/SFRP2/PKP2/DLL4,20
GO:0090130,tissue migration,15/791,110/18860,0.13636363636363635,3.251350419492012,4.954722286555812,5.498655664371987e-5,0.0026785530563079385,0.0020957356711420903,IRS2/DAAM2/TGFBR2/PRKCE/ACTA2/DUSP10/SOX9/KANK1/ENPP2/ITGA2/JUN/TGFB2/FGF10/ACTG2/PLCG2,15
GO:0018212,peptidyl-tyrosine modification,16/791,123/18860,0.13008130081300814,3.101559207753898,4.89243056120755,5.630634552435803e-5,0.002689128787877426,0.0021040102647128254,ERRFI1/RAP2B/ARHGEF2/EPHB2/LIF/NEDD9/PKDCC/ENPP2/VEGFA/FGF10/NRG1/IL12A/GPRC5B/FGFR2/SFRP2/IL31RA,16
GO:0021954,central nervous system neuron development,14/791,98/18860,0.14285714285714285,3.406176629944013,4.996679452989535,5.756509864365966e-5,0.002689128787877426,0.0021040102647128254,ADARB1/PLXNA4/EPHB2/LEP/EPHB3/ROBO1/ARHGEF28/SCN1B/RAC3/SPTBN4/NRP2/FGFR2/EPHA4/BRINP1,14
GO:0090257,regulation of muscle system process,26/791,266/18860,0.09774436090225563,2.330541904698535,4.572602769352242,5.7639451493953316e-5,0.002689128787877426,0.0021040102647128254,CACNB2/ERRFI1/FOXO1/LMCD1/NR4A3/ABAT/FOXO3/DMD/ATP2A2/CLIC2/ADRA1B/FGF13/ITGA2/ANK2/PPARG/AGT/STC1/PI16/ADRA2A/ARHGAP42/ADORA1/MSTN/RGS4/FBXO32/PKP2/JPH2,26
GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,13/791,86/18860,0.1511627906976744,3.6042101549407577,5.064392535336385,5.778316532203704e-5,0.002689128787877426,0.0021040102647128254,SORT1/ATF3/ARHGEF2/CFLAR/PIK3R1/FAIM2/HMGB2/BRCA1/TNFSF10/THBS1/SFRP2/HMOX1/NGF,13
GO:0071772,response to BMP,21/791,192/18860,0.109375,2.607853982300885,4.685207576706839,5.891801169457233e-5,0.002689128787877426,0.0021040102647128254,FSTL3/FST/TMEM119/BMPER/SOX9/CRIM1/SPINT2/GDF7/PPARG/TNFAIP6/CCN1/FSTL5/MSX2/CHRDL2/GDF5/CHRDL1/SFRP4/SFRP2/ZNF423/TMEM100/SORL1,21
GO:0071773,cellular response to BMP stimulus,21/791,192/18860,0.109375,2.607853982300885,4.685207576706839,5.891801169457233e-5,0.002689128787877426,0.0021040102647128254,FSTL3/FST/TMEM119/BMPER/SOX9/CRIM1/SPINT2/GDF7/PPARG/TNFAIP6/CCN1/FSTL5/MSX2/CHRDL2/GDF5/CHRDL1/SFRP4/SFRP2/ZNF423/TMEM100/SORL1,21
GO:0050803,regulation of synapse structure or activity,30/791,329/18860,0.0911854103343465,2.1741552957089447,4.495257509554031,5.902965631926056e-5,0.002689128787877426,0.0021040102647128254,SPARCL1/AMOT/PDLIM5/EPHB2/FLRT3/LRRC15/TUBA1A/RPS6KA5/NEDD9/NEGR1/EPHB3/TUBB/SLC7A11/LRRTM2/RHOB/CTTNBP2/NEDD4L/SLITRK6/CYFIP2/RAC3/NRP2/PLPPR4/PAK3/EPHA4/LZTS1/RTN4RL2/PPFIA2/COLQ/ELMO1/LRRN3,30
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,10/791,53/18860,0.18867924528301888,4.498723850869451,5.336645457294865,6.029529014270569e-5,0.0027215855734138714,0.00212940488702921,ARHGEF2/LIF/NEDD9/ENPP2/VEGFA/FGF10/NRG1/IL12A/GPRC5B/IL31RA,10
GO:0046545,development of primary female sexual characteristics,15/791,111/18860,0.13513513513513514,3.2220589742713637,4.91256748035583,6.11580566096061e-5,0.002735433077447836,0.0021402393590557846,ADAMTS1/PTX3/INHBB/LHFPL2/FST/FOXO3/LEP/VEGFA/TNFAIP6/DMC1/LFNG/ANG/CYP19A1/ESR1/LHCGR,15
GO:0030510,regulation of BMP signaling pathway,16/791,124/18860,0.12903225806451613,3.076546633497818,4.853942254442678,6.217993227584149e-5,0.0027421388574135324,0.002145486050826121,FSTL3/FST/BMPER/CRIM1/PPARG/TNFAIP6/CCN1/FSTL5/MSX2/CHRDL2/GDF5/CHRDL1/SFRP4/SFRP2/ZNF423/SORL1,16
GO:0045670,regulation of osteoclast differentiation,12/791,75/18860,0.16,3.8149178255372944,5.11059265312235,6.261535074149034e-5,0.0027421388574135324,0.002145486050826121,FSTL3/PIK3R1/NEDD9/RASSF2/LRRC17/GPR68/UBASH3B/MAFB/TNFAIP6/TNFRSF11B/CAMK4/INPP5D,12
GO:0003018,vascular process in circulatory system,27/791,283/18860,0.09540636042402827,2.2747964065703834,4.520919467404079,6.348996164206787e-5,0.0027421388574135324,0.002145486050826121,TJP2/SLC6A6/SLC6A9/AMOT/CBS/LOC102724560/OXTR/ABCC9/GCLM/ACTA2/LEP/SLC16A12/SLC5A6/ADRA1B/DDAH1/SLC38A2/BDKRB2/VEGFA/AGT/ADRA2A/ARHGAP42/SLC38A5/PER2/ADORA1/SLC24A3/SLC7A5/HTR2A,27
GO:0045671,negative regulation of osteoclast differentiation,8/791,34/18860,0.23529411764705882,5.610173272848963,5.629349243339004,6.353736376933795e-5,0.0027421388574135324,0.002145486050826121,FSTL3/PIK3R1/LRRC17/UBASH3B/MAFB/TNFAIP6/TNFRSF11B/INPP5D,8
GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis,6/791,18/18860,0.3333333333333333,7.947745469869363,6.170170508060003,6.426454359926592e-5,0.0027494048218120724,0.0021511710383754277,GDNF/SOX9/LGR4/SMO/VEGFA/AGT,6
GO:0014706,striated muscle tissue development,36/791,430/18860,0.08372093023255814,1.996177931967189,4.372088958785343,6.810853172559483e-5,0.0028887411731890224,0.002260189659895647,WNT2/COL11A1/TBX18/PDLIM5/FER1L6/ATF3/CITED2/ABCC9/KLF5/SGCD/CFLAR/MAFF/S1PR1/DMD/SAP30/SMO/TENM4/VEGFA/TGFB2/CDON/ALPK3/MSX2/NR4A1/NRG1/PI16/EGR2/CACNA1G/FGFR2/MYOZ2/HLF/MSTN/RGS4/PKP2/RCAN1/DLL4/JPH2,36
GO:0048754,branching morphogenesis of an epithelial tube,19/791,166/18860,0.1144578313253012,2.729045131220203,4.681551089738523,7.086461202640557e-5,0.0029622291517251436,0.0023176876353998396,WNT2/TGFBR2/COL4A1/GDNF/SOX9/LGR4/SMO/VEGFA/GDF7/FGF10/AGT/RSPO2/MSX2/FGFR2/SFRP2/FGF1/ESR1/DLL4/CCL11,19
GO:0042327,positive regulation of phosphorylation,25/791,254/18860,0.0984251968503937,2.3467752371661508,4.521327703133206,7.104533331373312e-5,0.0029622291517251436,0.0023176876353998396,CDKN1A/ARHGEF2/NEK10/LIF/NEDD9/RSPO1/LEP/FAM20A/RASSF2/ENPP2/VEGFA/THBS1/IL34/FGF10/ADCY8/MMD/NRG1/IL12A/TNFSF15/GPRC5B/CIMAP3/ANG/IL31RA/FGF1/CLSPN,25
GO:0007263,nitric oxide mediated signal transduction,7/791,26/18860,0.2692307692307692,6.419332879509871,5.7855111130320935,7.264841633705285e-5,0.003003615196456303,0.0023500686293197897,CBS/LOC102724560/DDAH1/VEGFA/THBS1/AGT/GUCY1A2,7
GO:0086001,cardiac muscle cell action potential,13/791,88/18860,0.14772727272727273,3.5222962877830137,4.962067606305002,7.380091151621786e-5,0.003025837372164932,0.0023674555562702517,CACNB2/TBX18/SCN7A/DMD/ATP2A2/FGF13/ANK2/NEDD4L/SCN1B/KCNE3/CACNA1G/KCND3/PKP2,13
